question_id,question_text,variable,option_text,response_scale,model_response,status
Q12,"Скажите, в какой степени Вы согласны или не согласны со следующими утверждениями?",v26,"Работа всегда должна быть на первом месте, даже если остается меньше свободного времени","1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@3@@,success
Q13,Исповедуете ли Вы какую-либо религию?,v27,,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q13a,Какую религию Вы исповедуете?,v28,,01.Православное христианство - 02.Католичество - 03.Протестантизм - 08.Другая ветвь христианства - 04.Ислам - 05.Иудаизм - 06.Буддизм - 07.Индуизм - 08.Другие не-христианские религии - 98.Другое /УТОЧНИТЕ КАКОЙ/ - 88.Затрудняюсь ответить - 99.Отказ от ответа,Final answer: @@88@@,success
Q14,А раньше Вы исповедовали какую-нибудь религию?,v29,,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q15,"Не считая венчаний, похорон и крещений, как часто Вы посещаете религиозные службы в настоящее время?",v30,,"1 (Чаще, чем раз в неделю) - 2 (Раз в неделю) - 3 (Раз в месяц) - 4 (По особым религиозным праздникам) - 5 (Раз в год) - 6 (Реже, чем раз в год) - 7 (Никогда, почти никогда) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@7@@,success
Q16,"Не считая венчаний, похорон и крещений, как часто Вы посещали религиозные службы, когда Вам было 12 лет?",v31,,"1 (Чаще, чем раз в неделю) - 2 (Раз в неделю) - 3 (Раз в месяц) - 4 (По особым религиозным праздникам) - 5 (Раз в год) - 6 (Реже, чем раз в год) - 7 (Никогда, почти никогда) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@7@@,success
Q17,"Независимо от того, посещаете Вы религиозные службы или нет, можете ли Вы сказать, что Вы:",v32,,1 (Верующий) - 2 (Неверующий) - 3 (Убежденный атеист) - 8 (Затрудняюсь ответить /НЕ ЧИТАТЬ/) - 9 (Отказ от ответа /НЕ ЧИТАТЬ/),Final answer: @@1@@,success
Q18,"Верите Вы или нет во что-нибудь из того, что я Вам сейчас назову?",v33,В Бога,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q18,"Верите Вы или нет во что-нибудь из того, что я Вам сейчас назову?",v34,В жизнь после смерти,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q18,"Верите Вы или нет во что-нибудь из того, что я Вам сейчас назову?",v35,В существование ада,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q18,"Верите Вы или нет во что-нибудь из того, что я Вам сейчас назову?",v36,В существование рая,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q19,"Верите ли Вы в переселение душ, то есть в то, что после смерти мы рождаемся заново?",v37,,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q20,Какое из суждений на этой карточке в наибольшей степени соответствует Вашим собственным представлениям?,v38,,"1 (Существует Бог) - 2 (Существует некий Высший Дух или Высшая Сила) - 3 (Я не могу сказать определенно, Бог это или Высший Дух или Высшая Сила.) - 4 (Я не думаю, что существует Бог, или Высший Дух, или Высшая Сила) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@1@@,success
Q21,"Насколько важен Бог в Вашей жизни? Пожалуйста, используйте для ответа шкалу на этой карточке, где 10 означает 1очень важен, 1 - совсем не важен. Вы также можете выбрать любое число между ними.",v39,,1 (Совсем не важен) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Очень важен) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа),Final answer: @@10@@,success
Q22,"Не считая религиозных служб, как часто Вы молитесь Богу?",v40,,"1 (Каждый день) - 2 (Чаще, чем раз в неделю) - 3 (Раз в неделю) - 4 (По крайней мере, раз в месяц) - 5 (Несколько раз в год) - 6 (Реже, чем раз в год) - 7 (Никогда, почти никогда) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@7@@,success
Q23,"Не считая религиозных служб, как часто Вы посещали религиозные службы, когда Вам было 12 лет?",v41,,"1 (Чаще, чем раз в неделю) - 2 (Раз в неделю) - 3 (Раз в месяц) - 4 (По особым религиозным праздникам) - 5 (Раз в год) - 6 (Реже, чем раз в год) - 7 (Никогда, почти никогда) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@7@@,success
Q24,"Согласны Вы или нет со следующим утверждением: Брак - это устаревший способ организации семьи""?""",v42,,"1 (Да, согласен) - 2 (Нет, не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@8@@,success
Q25,Исповедуете ли Вы какую-либо религию?,v43,,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q25,Исповедуете ли Вы какую-либо религию?,v44,"Когда мать работает на оплачиваемой работе, это плохо сказывается на детях",1 (Полностью согласен) - 2 (Согласен) - 3 (Не согласен) - 4 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q25,Исповедуете ли Вы какую-либо религию?,v45,"Работа - это хорошо, но в действительности большинство женщин хотели бы заниматься домом и детьми",1 (Полностью согласен) - 2 (Согласен) - 3 (Не согласен) - 4 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: 8 @@,success
Q25,Исповедуете ли Вы какую-либо религию?,v46,"Люди, которые не работают, становятся ленивыми",1 (Полностью согласен) - 2 (Согласен) - 3 (Не согласен) - 4 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q25,Исповедуете ли Вы какую-либо религию?,v47,Работа - это долг человека перед обществом,1 (Полностью согласен) - 2 (Согласен) - 3 (Не согласен) - 4 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q25,Исповедуете ли Вы какую-либо религию?,v48,"Работа всегда должна быть на первом месте, даже если остается меньше свободного времени",1 (Полностью согласен) - 2 (Согласен) - 3 (Не согласен) - 4 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@8@@,success
Q26,"Согласны Вы или нет со следующим утверждением: Брак - это устаревший способ организации семьи""?""",v49,,"1 (Да, согласен) - 2 (Нет, не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@8@@,success
Q27,"По каждому из утверждений, которые я Вам сейчас зачитаю, скажите, Вы с ним полностью согласны; согласны; частично согласны, а частично нет; не согласны или полностью не согласны?",v50,Супружеская верность,"1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@1@@,success
Q27,"По каждому из утверждений, которые я Вам сейчас зачитаю, скажите, Вы с ним полностью согласны; согласны; частично согласны, а частично нет; не согласны или полностью не согласны?",v51,Хороший доход,"1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@1@@,success
Q27,"По каждому из утверждений, которые я Вам сейчас зачитаю, скажите, Вы с ним полностью согласны; согласны; частично согласны, а частично нет; не согласны или полностью не согласны?",v52,Хорошие жилищные условия,"1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@3@@,success
Q27,"По каждому из утверждений, которые я Вам сейчас зачитаю, скажите, Вы с ним полностью согласны; согласны; частично согласны, а частично нет; не согласны или полностью не согласны?",v53,Совместное выполнение домашней работы,"1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@3@@,success
Q27,"По каждому из утверждений, которые я Вам сейчас зачитаю, скажите, Вы с ним полностью согласны; согласны; частично согласны, а частично нет; не согласны или полностью не согласны?",v54,Дети,"1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@8@@,success
Q27,"По каждому из утверждений, которые я Вам сейчас зачитаю, скажите, Вы с ним полностью согласны; согласны; частично согласны, а частично нет; не согласны или полностью не согласны?",v55,Иметь свободное время на свои увлечения и друзей,"1 (Полностью согласен) - 2 (Согласен) - 3 (Частично согласен, а частично нет) - 4 (Не согласен) - 5 (Полностью не согласен) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@1@@,success
Q28,Какое из суждений на этой карточке в наибольшей степени соответствует Вашим собственным представлениям?,v56,,"1 (Существует Бог) - 2 (Существует некий Высший Дух или Высшая Сила) - 3 (Я не могу сказать определенно, Бог это или Высший Дух или Высшая Сила.) - 4 (Я не думаю, что существует Бог, или Высший Дух, или Высшая Сила) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@1@@,success
Q29,Насколько для Вас важно жить в демократической стране?,v57,,"1 (Очень важно) - 2 (Скорее важно, чем нет) - 3 (Не очень важно) - 4 (Совсем не важно) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа)",Final answer: @@1@@,success
Q30,"Я буду называть Вам различные формы политических действий, а Вы скажите в отношении каждого из них, участвовали ли Вы когда-либо в таком действии, а если нет, то могли бы участвовать или ни при каких обстоятельствах не стали бы участвовать в нем?",v58,Подписание петиций,1 (Участвовал) - 2 (Мог бы участвовать) - 3 (Никогда не стал бы участвовать) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q30,"Я буду называть Вам различные формы политических действий, а Вы скажите в отношении каждого из них, участвовали ли Вы когда-либо в таком действии, а если нет, то могли бы участвовать или ни при каких обстоятельствах не стали бы участвовать в нем?",v59,Участие в бойкотах,1 (Участвовал) - 2 (Мог бы участвовать) - 3 (Никогда не стал бы участвовать) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q30,"Я буду называть Вам различные формы политических действий, а Вы скажите в отношении каждого из них, участвовали ли Вы когда-либо в таком действии, а если нет, то могли бы участвовать или ни при каких обстоятельствах не стали бы участвовать в нем?",v60,"Участие в разрешенных демонстрациях, шествиях, манифестациях, митингах",1 (Участвовал) - 2 (Мог бы участвовать) - 3 (Никогда не стал бы участвовать) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q30,"Я буду называть Вам различные формы политических действий, а Вы скажите в отношении каждого из них, участвовали ли Вы когда-либо в таком действии, а если нет, то могли бы участвовать или ни при каких обстоятельствах не стали бы участвовать в нем?",v61,Участие в несанкционированных забастовках,1 (Участвовал) - 2 (Мог бы участвовать) - 3 (Никогда не стал бы участвовать) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@3@@,success
Q31,"Говоря о политике, люди используют слова “левый” и “правый”. Куда бы Вы поместили свои взгляды на этой шкале?",v62,,1 (Левый) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Правый) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа),Final answer: @@5@@,success
Q32,"Сейчас мне хотелось бы узнать Ваше мнение по различным вопросам. Я буду показывать Вам карточки с противоположными утверждениями на концах шкалы, а Вы скажите, куда бы Вы поместили Вашу точку зрения на этой шкале. Вы можете выбрать любое число от 1 до 10.",v63,,"1 (Люди сами должны нести больше ответственности за то, чтобы себя обеспечить) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Государство должно нести больше ответственности за то, чтобы все люди были обеспечены) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа)",Final answer: @@5@@,success
Q32,"Сейчас мне хотелось бы узнать Ваше мнение по различным вопросам. Я буду показывать Вам карточки с противоположными утверждениями на концах шкалы, а Вы скажите, куда бы Вы поместили Вашу точку зрения на этой шкале. Вы можете выбрать любое число от 1 до 10.",v64,,"1 (Безработные должны соглашаться на любую предложенную работу или лишатся пособия по безработице) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Безработные должны иметь право отказываться от работы, которая им не нравится) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа)",Final answer: @@5@@,success
Q32,"Сейчас мне хотелось бы узнать Ваше мнение по различным вопросам. Я буду показывать Вам карточки с противоположными утверждениями на концах шкалы, а Вы скажите, куда бы Вы поместили Вашу точку зрения на этой шкале. Вы можете выбрать любое число от 1 до 10.",v65,,1 (Конкуренция - это хорошо) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Конкуренция вредна) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа),Final answer: @@1@@,success
Q32,"Сейчас мне хотелось бы узнать Ваше мнение по различным вопросам. Я буду показывать Вам карточки с противоположными утверждениями на концах шкалы, а Вы скажите, куда бы Вы поместили Вашу точку зрения на этой шкале. Вы можете выбрать любое число от 1 до 10.",v66,,"1 (Разница в доходах не должна быть очень большой) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Тот, кто больше работает, должен получать больше) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа)",Final answer: @@1@@,success
Q32,"Сейчас мне хотелось бы узнать Ваше мнение по различным вопросам. Я буду показывать Вам карточки с противоположными утверждениями на концах шкалы, а Вы скажите, куда бы Вы поместили Вашу точку зрения на этой шкале. Вы можете выбрать любое число от 1 до 10.",v67,,1 (Доля частной собственности в бизнесе и производстве должна быть увеличена) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Доля государственной собственности в бизнесе и производстве должна быть увеличена) - 88 (Затрудняюсь ответить) - 99 (Отказ от ответа),Final answer: @@1@@,success
Q33,"Сейчас многие обсуждают цели нашей страны на следующие десять лет. Скажите, пожалуйста, какую из целей, перечисленных на карточке, Вы считаете наиболее важной?",v68,,"Высокий уровень экономического роста - Высокая обороноспособность - Создание условий, когда люди имеют больше возможностей решать, что должно делаться у них на работе, по месту жительства и т. д. - Сделать красивее города и села - Затрудняюсь ответить",Final answer: @@Затрудняюсь ответить@@,success
Q33a,А второй по важности?,v69,,"Высокий уровень экономического роста - Высокая обороноспособность - Создание условий, когда люди имеют больше возможностей решать, что должно делаться у них на работе, по месту жительства и т. д. - Сделать красивее города и села - Затрудняюсь ответить",Final answer: @@Затрудняюсь ответить@@,success
Q34,А что из перечисленного на этой карточке Вы назвали бы самой важной целью нашей страны на ближайшие 10 лет?,v70,,Поддержание порядка в стране - Дать людям возможность больше влиять на правительство при принятии решений - Борьба с ростом цен - Защита свободы слова - Затрудняюсь ответить,Final answer: @@Затрудняюсь ответить@@,success
Q34a,А что Вы считаете следующим по важности?,v71,,Поддержание порядка в стране - Дать людям возможность больше влиять на правительство при принятии решений - Борьба с ростом цен - Защита свободы слова - Затрудняюсь ответить,Final answer: @@Затрудняюсь ответить@@,success
Q35,"Конечно, все мы надеемся, что новой войны не будет, но если она все-таки случится, готовы Вы были бы сражаться за свою страну?",v72,,1 (Да) - 2 (Нет) - 8 (Затрудняюсь ответить) - 9 (Отказ от ответа),Final answer: @@1@@,success
Q36,"Сейчас я зачитаю Вам некоторые утверждения об изменениях, которые могут произойти в ближайшем будущем в нашем образе жизни. Скажите по каждому из них, если это произойдет, это было бы хорошо, плохо или это не имеет для Вас значения?",v73,Уменьшение важности работы в нашей жизни,Хорошо - Плохо - Не имеет значения,Final answer: @@Не имеет значения@@,success
Q36,"Сейчас я зачитаю Вам некоторые утверждения об изменениях, которые могут произойти в ближайшем будущем в нашем образе жизни. Скажите по каждому из них, если это произойдет, это было бы хорошо, плохо или это не имеет для Вас значения?",v74,Большее уважение к власти,Хорошо - Плохо - Не имеет значения,Final answer: @@Не имеет значения@@,success
Q37,"Как Вы считаете, должны ли власти в России иметь право на то, что я буду называть?",v75,Вести видеонаблюдение за людьми в общественных местах,"Определенно должны иметь право - Наверное, должны иметь право - Наверное, не должны иметь право - Определенно не должны иметь право - Затрудняюсь ответить - Отказ от ответа",Final answer: @@Определенно должны иметь право@@,success
Q37,"Как Вы считаете, должны ли власти в России иметь право на то, что я буду называть?",v76,"Отслеживать всю электронную почту и любую другую информацию, которой люди обмениваются в Интернете","Определенно должны иметь право - Наверное, должны иметь право - Наверное, не должны иметь право - Определенно не должны иметь право - Затрудняюсь ответить - Отказ от ответа",Final answer: @@Определенно не должны иметь право@@,success
Q37,"Как Вы считаете, должны ли власти в России иметь право на то, что я буду называть?",v77,"Собирать информацию о человеке, живущем в России, без его ведома","Определенно должны иметь право - Наверное, должны иметь право - Наверное, не должны иметь право - Определенно не должны иметь право - Затрудняюсь ответить - Отказ от ответа",Final answer: @@Определенно не должны иметь право@@,success
