question_id,question_text,variable,option_text,response_scale,model_response,status
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v10,"Oktatási, művészeti, zenei vagy kulturális tevékenység","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",## Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v11,Szakszervezet,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v12,Politikai párt vagy csoport,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Konačni odgovor: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v13,"A környezet védelmével, ökológiával, állatjogokkal foglalkozó szervezet","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v14,Szakmai egyesület,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v15,Sport- vagy rekreációs szervezet,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v16,Humanitárius vagy jótékonysági szervezet,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v17,Fogyasztóvédelmi egyesület,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v18,"Önsegítő csoport, kölcsönös segítő csoport","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v19,Egyéb csoportok,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q4,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v20,Egyik sem (spontán),"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 9,success
Q5,Vett részt valaha önkéntes munkában az elmúlt 6 hónapban?,v21,,"1 - igen, 2 - nem, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v22,Más rasszú emberek,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v23,Súlyos alkoholisták,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",2 - nem említve,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v24,"Betakarodók, külföldi munkások","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v25,Kábítószer-fogyasztók,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v26,Homoszexuálisok,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v27,Keresztények,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v28,Muszlimok,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v29,Zsidók,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",## Final answer: 1,success
Q6,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v30,Romák,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q7,"Általánosságban azt mondaná-e, hogy a legtöbb emberre lehet bizalmat szavítani, vagy az ember sosem lehet elég óvatos másokkal szemben?",v31,,"1 - a legtöbb emberre lehet bizalmat szavítani, 2 - az ember sosem lehet elég óvatos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q8,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v32,A családjában,"1 - teljesen megbízom, 2 - megbízom, 3 - kevésbé megbízom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q8,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v33,A szomszédokban,"1 - teljesen megbízom, 2 - megbízom, 3 - kevésbé megbízom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 9,success
Q8,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v34,"Azokban az emberekben, akiket személyesen ismer","1 - teljesen megbízom, 2 - megbízom, 3 - kevésbé megbízom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q8,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v35,"Azokban az emberekben, akiket első alkalommal ismer meg","1 - teljesen megbízom, 2 - megbízom, 3 - kevésbé megbízom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q8,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v36,Más vallású emberekben,"1 - teljesen megbízom, 2 - megbízom, 3 - kevésbé megbízom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q8,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v37,Más nemzetiségű emberekben,"1 - teljesen megbízom, 2 - megbízom, 3 - kevésbé megbízom, 4 - egyáltalán nem megbízom, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q9,"Van, aki úgy gondolja, hogy teljes szabadságuk van a döntéseikben és ellenőrzik az életüket, mások szerint az nem igazán befolyásolja, ami történik velük. Kérem jelezze, hogy mennyire érzi azt, hogy van döntési szabadsága és ellenőrzése az élete felett.",v38,,"1 - a legnagyobb mértékben, 2 - nagy mértékben, 3 - mérsékelt mértékben, 4 - nem mérsékelt mértékben, 5 - egyáltalán nem, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 9 - Nem válaszolt,success
Q10,Összességében elégedett-e az életével? Kérem válaszoljon a kártyán található skálán.,v39,,"1 - elégedetlen, 2 - kielégítő, 3 - jó, 4 - nagyon jó, 5 - kiváló, 6 - remek, 7 - csodálatos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v40,Jó fizetés,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v41,Kedvező munkaidő,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",2,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v42,Önálló kezdeményezés lehetősége,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8 - Nem tudom,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v43,Hosszú éves szabadság,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v44,"Olyan munka, amivel valamit elérhet","1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v45,Felelősségteljes munka,"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q11,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v45a,Semmi sem az említettek közül (spontán),"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",9,success
Q12,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v46,"Ahhoz, hogy teljesen kibontakoztassa a tehetségeit, munkája kell lennie.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q12,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v47,"Megalázó pénzt fogadni, amit nem kerestél.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5,success
Q12,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v48,"Azok az emberek, akik nem dolgoznak, lustaak lesznek.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5,success
Q12,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v49,A munka kötelesség a társadalommal szemben.,"1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q12,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v50,"A munka mindig az első helyen kell legyen, még akkor is, ha ez kevesebb szabadidőt jelent.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5,success
Q13,Tartozik-e valamilyen vallási közösséghez?,v51,,"1 - Igen, 2 - Nem, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q13a,Melyikhez?,v52,,,Final answer: nan,success
Q14,"Ha jelenleg nem tartozik vallási közösséghez (Q13=2), tartozott-e valaha valamilyen vallási közösséghez?",v53,,"1 - igen, 2 - nem, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q15,"Kivéve az esküvőket, temetéseket és kereszteléseket, milyen gyakran jár vallási istentiszteletre az utóbbi időben?",v54,,"1 - hetente többször, 2 - hetente egyszer, 3 - havonta egyszer, 4 - csak vallási ünnepeken, 5 - évente egyszer, 6 - ritkábban, 7 - soha, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 3,success
Q16,"Kivéve az esküvőket, temetéseket és kereszteléseket, milyen gyakran járt vallási istentiszteletre, amikor 12 éves volt?",v55,,"1 - hetente többször, 2 - hetente egyszer, 3 - havonta egyszer, 4 - csak vallási ünnepeken, 5 - évente egyszer, 6 - ritkábban, 7 - soha, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q17,"Függetlenül attól, hogy jár-e templomba vagy sem, mondaná-e magáról, hogy:",v56,,"1 - vallásos személy, 2 - nem vallásos személy, 3 - ateista, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 3,success
Q18,Hisz-e valamiben az alábbiak közül? Miben?,v57,,"1 - Istenben, 2 - a lélekben vagy az élet erőben, 3 - a pokolban, 4 - a mennyben, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 9,success
Q18,Hisz-e valamiben az alábbiak közül? Miben?,v58,,"1 - Istenben, 2 - a lélekben vagy az élet erőben, 3 - a pokolban, 4 - a mennyben, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q18,Hisz-e valamiben az alábbiak közül? Miben?,v59,,"1 - Istenben, 2 - a lélekben vagy az élet erőben, 3 - a pokolban, 4 - a mennyben, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q18,Hisz-e valamiben az alábbiak közül? Miben?,v60,,"1 - Istenben, 2 - a lélekben vagy az élet erőben, 3 - a pokolban, 4 - a mennyben, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q19,"Hisz-e a reinkarnációban, vagyis abban, hogy volt korábbi élete, és újra fogunk születni ezen a világon?",v61,,"1 - igen, 2 - nem, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q20,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v62,,"1 - személyes Isten létezik, 2 - van valamilyen szellem vagy élet erő, 3 - nem tudom, mit gondoljak, 4 - nem hiszem, hogy bármilyen szellem, Isten vagy élet erő létezik, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q21,"Mennyire fontos az Isten az Ön életében? Kérem válaszoljon a kártyán található skálán, ahol az 1 szám teljesen nem fontosat, a 10 szám pedig „nagyon fontosat” jelent.",v63,,"1 - teljesen nem fontos, 2 - nem fontos, 3 - elég fontos, 4 - fontos, 5 - meglehetősen fontos, 6 - nagyon fontos, 7 - rendkívül fontos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 7,success
Q22,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v64,,"1 - minden nap, 2 - hetente többször, 3 - hetente egyszer, 4 - legalább havonta egyszer, 5 - többször évente, 6 - ritkábban, 7 - soha, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q23,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v65,Hűség,"1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q23,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v66,Megfelelő jövedelem,"1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q23,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v67,Jó lakási körülmények,"1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt",1 - nagyon fontos,success
Q23,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v68,Egyenlő részvétel a házimunkában,"1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q23,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v69,Gyermekek,"1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q23,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v70,"Időt tölteni a saját barátaival, tevékenységeivel és hobijával","1 - nagyon fontos, 2 - eléggé fontos, 3 - nem túl fontos, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q24,Egyetért-e az alábbi állítással? A házasság elavult intézmény.,v71,,"1 - egyetértek, 2 - nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 9,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v72,"Amikor egy anya fizetett munkát végez, a gyerekek szenvednek.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v73,"A nők valójában azt akarják, hogy gondoskodjanak a háztartásról és a gyerekekről.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5 - egyáltalán nem egyetértek,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v74,"A család élete szenved, ha a nő teljes munkaidőben dolgozik.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v75,"A férfi feladata a pénzkeresés, a nő feladata a háztartás és a család gondozása.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v76,"Általánosságban a férfiak jobbak a politikai vezetőként, mint a nők.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v77,"A főiskolai végzettség fontosabb a fiúknak, mint a lányoknak.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 4,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v78,"Általánosságban a férfiak jobbak az üzleti vezetőként, mint a nők.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5 - egyáltalán nem egyetértek,success
Q25,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v79,"Az egyik fő életcélom, hogy büszkévé tegyem a szüleimet.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5 - egyáltalán nem egyetértek,success
Q26,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v80,Munkaidő hiányában a kormány jogosult videómegfigyelést végezni a nyilvános helyeken.,"1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 3,success
Q26,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v81,"A kormány jogosult minden személyről adatokat gyűjteni az országban, még a tudta nélkül is.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 5 - egyáltalán nem egyetértek,success
Q27,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v82,"A homoszexuális párok ugyanolyan jó szülők, mint más párok.","1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 8,success
Q27,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v83,A gyerekeknek kötelezőnek kell lennie.,"1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 1,success
Q27,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v84,Az idősebb felnőttek kötelessége gondoskodni szüleikről.,"1 - teljesen egyetértek, 2 - egyetértek, 3 - sem egyetértek, sem nem egyetértek, 4 - nem egyetértek, 5 - egyáltalán nem egyetértek, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 3,success
Q28,"Kérem figyeljen! Ezek a válaszlehetőségek mindig spontának számítanak, ezért nem találhatók a kártyákon és nem olvassák fel a válaszadónak.",v85,Udvarias viselkedés (jó modorok),"1 - megemlítve, 2 - nem említve, 8 - Nem tudom, 9 - Nem válaszolt",Final answer: 2,success
