question_id,question_text,variable,option_text,response_scale,model_response,status
Q7,"Mohl/a byste říci podle svých životních zkušeností, že většinu lidí je možno důvěřovat, anebo že člověk musí být ve styku s ostatními velmi opatrný?",v31,,1 (Většinu lidí je možno důvěřovat) - 2 (Člověk musí být ve styku s ostatními velmi opatrný) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 1,success
Q8,"Rád/a bych se zeptal/a do jaké míry v(cid:268)říte lidem z r(cid:292)zných skupin. Mohl/a byste říci, u každé z následujících skupin lidí, zda jim v(cid:268)říte zcela, částečně, málo, nebo vůbec?",v32,Vaše rodina,1 (Zcela v(cid:268)říte) - 2 (Částečně v(cid:268)říte) - 3 (Málo v(cid:268)říte) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Vůbec nev(cid:268)říte),success
Q8,"Rád/a bych se zeptal/a do jaké míry v(cid:268)říte lidem z r(cid:292)zných skupin. Mohl/a byste říci, u každé z následujících skupin lidí, zda jim v(cid:268)říte zcela, částečně, málo, nebo vůbec?",v33,Lidé ve vašem sousedství,1 (Zcela v(cid:268)říte) - 2 (Částečně v(cid:268)říte) - 3 (Málo v(cid:268)říte) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Vůbec nev(cid:268)říte),success
Q8,"Rád/a bych se zeptal/a do jaké míry v(cid:268)říte lidem z r(cid:292)zných skupin. Mohl/a byste říci, u každé z následujících skupin lidí, zda jim v(cid:268)říte zcela, částečně, málo, nebo vůbec?",v34,"Lidé, které osobně znáte",1 (Zcela v(cid:268)říte) - 2 (Částečně v(cid:268)říte) - 3 (Málo v(cid:268)říte) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Vůbec nev(cid:268)říte),success
Q8,"Rád/a bych se zeptal/a do jaké míry v(cid:268)říte lidem z r(cid:292)zných skupin. Mohl/a byste říci, u každé z následujících skupin lidí, zda jim v(cid:268)říte zcela, částečně, málo, nebo vůbec?",v35,"Lidé, s kterými jste se právně seznámil/a",1 (Zcela v(cid:268)říte) - 2 (Částečně v(cid:268)říte) - 3 (Málo v(cid:268)říte) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Vůbec nev(cid:268)říte),success
Q8,"Rád/a bych se zeptal/a do jaké míry v(cid:268)říte lidem z r(cid:292)zných skupin. Mohl/a byste říci, u každé z následujících skupin lidí, zda jim v(cid:268)říte zcela, částečně, málo, nebo vůbec?",v36,Lidé jiného vyznání,1 (Zcela v(cid:268)říte) - 2 (Částečně v(cid:268)říte) - 3 (Málo v(cid:268)říte) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Vůbec nev(cid:268)říte),success
Q8,"Rád/a bych se zeptal/a do jaké míry v(cid:268)říte lidem z r(cid:292)zných skupin. Mohl/a byste říci, u každé z následujících skupin lidí, zda jim v(cid:268)říte zcela, částečně, málo, nebo vůbec?",v37,Lidé odlišné národnosti,1 (Zcela v(cid:268)říte) - 2 (Částečně v(cid:268)říte) - 3 (Málo v(cid:268)říte) - 4 (Vůbec nev(cid:268)říte) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 2,success
Q9,"Někteří lidé mají pocit úplné svobodného rozhodování a kontroly nad svým životem a jiní mají pocit, že sv(cid:292)j život ovlivňovat nemohou, ať d(cid:268)lají, co d(cid:268)lají. Prosím Vás, vyjád(cid:284)ete na následující škále, nakolik podle Vás m(cid:292)žete ovlivňovat sv(cid:292)j život.",v38,,1 (Vůbec ne) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Pln(cid:268)) - 88 (Nevím) - 99 (Bez odpovědi),Final answer: 6,success
Q10,"Když vezmete v úvahu všechny okolnosti, jak jste nyní spokojen(a) se svým životem? Prosím použijte tuto kartu, která Vám má pomoci s odpov(cid:268)dí.",v39,,1 (Nespokojen(a)) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Spokojen(a)) - 88 (Nevím) - 99 (Bez odpovědi),Final answer: 5,success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v40,A Dobrý plat,1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 1,success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v41,B Dobrá pracovní doba,1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 1,success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v42,C P(cid:284)íležitost uplatnit iniciativu,1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 1,success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v43,D Št(cid:268)drá dovolená (dlouhá),1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 1,success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v44,"E Práce, ve které můžete n(cid:268)čeho dosáhnout",1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 1,success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v45,F Zodpov(cid:268)dná práce,1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 8 (Neví),success
Q11,"Zde je výčet toho, co lidé považují za d(cid:268)ležité ve své práci. Prosím, prohlédn(cid:268)te si seznam a řekněte mi, co z něj osobně považujete za d(cid:268)ležité?",v45a,Žádný,1 (Zmínil/a) - 2 (Nezmínil/a) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 2,success
Q12,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v46,"Člov(cid:268)k musí mít zam(cid:268)stnání (práci), aby mohl pln(cid:268) rozvinout své vlohy.",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4,success
Q12,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v47,"Je ponižující dostávat peníze, aniž by si je člov(cid:268)k musel odpracovat",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 3 (Ani souhlas ani nesouhlas),success
Q12,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v48,"Lidé, kte(cid:284)í nepracují, zleniví.",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4,success
Q12,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v49,Pracovat je povinností v(cid:292)či společnosti.,1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Nesouhlasím),success
Q12,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v50,"Práce by m(cid:268)la mít vždy p(cid:284)ednost, i když to znamená mít mén(cid:268) volného času.",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 3 (Ani souhlas ani nesouhlas),success
Q13,Hlásíte se k n(cid:268)jakému náboženskému vyznání?,v51,,1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 1 (Ano),success
Q13a,Ke kterému?,v52,,,Final answer: @@Nevím@@,success
Q14,Pat(cid:284)il/a jste se n(cid:268)kdy k n(cid:268)jakému náboženskému vyznání?,v53,,1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 2 (Ne),success
Q15,"Když nepočítáte svatby, poh(cid:284)by a k(cid:284)tiny, jak asi často nyní navšt(cid:268)vujete bohoslužby?",v54,,"1 (Čast(cid:268)ji než jednou týdn(cid:268)) - 2 (Jednou týdn(cid:268)) - 3 (Jednou za m(cid:268)síc) - 4 (Pouze p(cid:284)i p(cid:284)íležitosti zvláštních církevních svátků) - 5 (Jednou za rok) - 6 (Mén(cid:268) často) - 7 (Nikdy, v podstat(cid:268) nikdy) - 8 (Neví) - 9 (Neodpovídl/a)",Final answer: 6,success
Q16,"Když nepočítáte svatby, poh(cid:284)by a k(cid:284)tiny, jak často jste asi navšt(cid:268)voval/a bohoslužby, když Vám bylo 12 let?",v55,,"1 (Čast(cid:268)ji než jednou týdn(cid:268)) - 2 (Jednou týdn(cid:268)) - 3 (Jednou za m(cid:268)síc) - 4 (Pouze p(cid:284)i p(cid:284)íležitosti zvláštních církevních svátků) - 5 (Jednou za rok) - 6 (Mén(cid:268) často) - 7 (Nikdy, v podstat(cid:268) nikdy) - 8 (Neví) - 9 (Neodpovídl/a)",Final answer: 6,success
Q17,"Nezávisle na tom, zda chodíte do kostela nebo ne, mohl/a byste (cid:284)íci, že jste…",v56,,1 (V(cid:268)(cid:284)ící) - 2 (Nev(cid:268)(cid:284)ící) - 3 (P(cid:284)esv(cid:268)dčený ateista) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 9 (Neodpověděl/a),success
Q18,"V(cid:268)říte, že existuje:",v57,,1 (B(cid:292)h) - 2 (Posmrtný život) - 3 (Peklo) - 4 (Nebe) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 8 (Neví),success
Q18,"V(cid:268)říte, že existuje:",v58,,1 (B(cid:292)h) - 2 (Posmrtný život) - 3 (Peklo) - 4 (Nebe) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 8 (Neví),success
Q18,"V(cid:268)říte, že existuje:",v59,,1 (B(cid:292)h) - 2 (Posmrtný život) - 3 (Peklo) - 4 (Nebe) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 8 (Neví),success
Q18,"V(cid:268)říte, že existuje:",v60,,1 (B(cid:292)h) - 2 (Posmrtný život) - 3 (Peklo) - 4 (Nebe) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 9 (Neodpověděl/a),success
Q19,"V(cid:268)říte v p(cid:284)evt(cid:268)lování, tedy že máme minulé životy a že se po smrti narodíme znovu na tomto sv(cid:268)t(cid:268)?",v61,,1 (Ano) - 2 (Ne) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 1,success
Q20,Který z t(cid:268)chto výrok(cid:292) je nejblíže Vašemu p(cid:284)esv(cid:268)dčení?,v62,,"1 (Existuje B(cid:292)h jako Osoba) - 2 (Existuje cosi jako duch nebo vyšší moc) - 3 (Nevím, co si mám myslet) - 4 (Skutečn(cid:268) si nemyslím, že existuje n(cid:268)jaký druh duchovní, božské nebo vyšší síly) - 8 (Neví) - 9 (Neodpovídl/a)",Final answer: 2 (Existuje cosi jako duch nebo vyšší moc),success
Q21,A jak d(cid:292)ležitý je B(cid:292)h ve Vašem život(cid:268)? Prosím použijte tuto kartu: 10 znamená velmi d(cid:268)ležitý a 1 znamená v(cid:292)bec ne d(cid:268)ležitý.,v63,,1 (V(cid:292)bec ne d(cid:268)ležitý) - 2 - 3 - 4 - 5 - 6 - 7 - 8 - 9 - 10 (Velmi d(cid:268)ležitý) - 88 (Neví) - 99 (Bez odpovědi),Final answer: 10 (Velmi d(cid:268)ležitý),success
Q22,"Když nepočítáte svatby, poh(cid:284)by a k(cid:284)tiny, jak asi často nyní navšt(cid:268)vujete bohoslužby?",v64,,1 (Každý den) - 2 (Čast(cid:268)ji než jednou za týden) - 3 (Jednou za týden) - 4 (Alespoň jednou za m(cid:268)síc) - 5 (N(cid:268)kolikrát za rok) - 6 (Mén(cid:268) často) - 7 (Nikdy) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 8,success
Q23,"Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:292)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:292)ležitou.",v65,A V(cid:268)rnost,1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi),"A V(cid:268)rnost

Final answer: 3",success
Q23,"Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:292)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:292)ležitou.",v66,B P(cid:284)im(cid:268)(cid:284)ený p(cid:284)íjem,1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 2 (Docela d(cid:268)ležitá),success
Q23,"Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:292)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.",v67,C Dobré bydlení,1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 3 (Nep(cid:284)íliš d(cid:268)ležitá),success
Q23,"Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:292)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.",v68,D Sdílení domácích prací,1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 3 (Nepříliš důležitá),success
Q23,"Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:292)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.",v69,E D(cid:268)ti,1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 2,success
Q23,"Zde je seznam v(cid:268)cí, o nichž si n(cid:268)kte(cid:284)í lidé myslí, že jsou nutné pro úsp(cid:268)šné manželství nebo partnerství. Prosím, řekněte mi pro každou z nich, zda ji považujete za velmi d(cid:292)ležitou, spíše d(cid:268)ležitou nebo nep(cid:284)íliš d(cid:268)ležitou.",v70,F Mít n(cid:268)jaký čas pro své vlastní p(cid:284)átele a pro své vlastní koníčky/činnosti,1 (Velmi d(cid:268)ležitá) - 2 (Docela d(cid:268)ležitá) - 3 (Nep(cid:284)íliš d(cid:268)ležitá) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 2 (Docela d(cid:268)ležitá),success
Q24,Souhlasíte nebo nesouhlasíte s následujícím výrokem? Manželství je zastaralá instituce.,v71,,1 (Souhlasí) - 2 (Nesouhlasí) - 8 (Neví) - 9 (Neodpovídl/a),Final answer: 2 (Nesouhlasí),success
Q25,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v72,"D(cid:268)ti trpí, jestliže jejich matka je zam(cid:268)stnaná.",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Nesouhlasím),success
Q25,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v73,"Zam(cid:268)stnání je dobrá v(cid:268)c, po čem však v(cid:268)tšina žen opravdu touží, je domov a d(cid:268)ti.",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 2 (Souhlasím),success
Q25,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v74,"Celkov(cid:268) vzato, rodinný život trpí, jestliže je žena zam(cid:268)stnaná na plný úvazek",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Nesouhlasím),success
Q25,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v75,"Úkolem muže je vyd(cid:268)lávat peníze, úkolem ženy je starat se o domácnost a rodinu.",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4 (Nesouhlasím),success
Q25,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v76,"Celkov(cid:268) vzato, muži jsou lepšími politickými v(cid:268)dci, než ženy",1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 4,success
Q25,Souhlasíte nebo nesouhlasíte s následujícím výroky?,v77,Vysokoškolské vzd(cid:268)lání je d(cid:268)ležit(cid:268)jší pro chlapce spíše než pro dívky,1 (Rozhodn(cid:268) souhlasím) - 2 (Souhlasím) - 3 (Ani souhlas ani nesouhlas) - 4 (Nesouhlasím) - 5 (Rozhodn(cid:268) nesouhlasím) - 8 (Neví) - 9 (Bez odpovědi),Final answer: 5 (Rozhodně nesouhlasím),success
