question_id,question_text,variable,option_text,response_scale,model_response,status
Q6,"Ezen a listán különböző típusú emberek vannak. Ki tudná választani azokat, akiket Ön nem szeretne szomszédainak, ha vannak ilyenek?",v28,G Muzulmánok,"említette, nem említette, NT, NV",Final answer: @@nem említette@@,success
Q6,"Ezen a listán különböző típusú emberek vannak. Ki tudná választani azokat, akiket Ön nem szeretne szomszédainak, ha vannak ilyenek?",v29,H Zsidók,"említette, nem említette, NT, NV",Final answer: @@nem említette@@,success
Q6,"Ezen a listán különböző típusú emberek vannak. Ki tudná választani azokat, akiket Ön nem szeretne szomszédainak, ha vannak ilyenek?",v30,I Cigányok,"említette, nem említette, NT, NV",Final answer: @@nem említette@@,success
Q7,"Általában véve hogyan vélekedik inkább: a legtöbb emberben meg lehet bízni, vagy az ember nem lehet elég óvatos másokkal szemben?",,,"1 - a legtöbb emberben meg lehet bízni, 2 - az ember nem lehet elég óvatos, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@1@@,success
Q8,"Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.",v32,Családjában,"Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV",Final answer: @@Teljesen megbízik@@,success
Q8,"Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.",v33,A szomszédságában élő emberekben,"Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV",Final answer: @@Valamennyire megbízik@@,success
Q8,"Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.",v34,"Azokban az emberekben, akiket személyesen ismer","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV",Final answer: @@Teljesen megbízik@@,success
Q8,"Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.",v35,"Azokban az emberekben, akiket először lát","Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV",Final answer: @@Valamennyire megbízik@@,success
Q8,"Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.",v36,Más vallású emberekben,"Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV",Final answer: @@Valamennyire megbízik@@,success
Q8,"Most arról szeretném kérdezni, hogy mennyire bízik meg különböző csoportokhoz tartozó emberekben. Kérem, mindegyikre mondja meg, hogy teljesen, valamennyire, nem nagyon, vagy egyáltalán nem bízik-e meg az ezekhez a csoportokhoz tartozó emberekben.",v37,Más nemzetiségű emberekben,"Teljesen megbízik, Valamennyire megbízik, Nem nagyon bízik meg, Egyáltalán nem bízik meg, NT, NV",Final answer: @@Valamennyire megbízik@@,success
Q9,"Egyes emberek úgy érzik, hogy teljesen szabadon határozzák meg életüket, mások viszont úgy érzik, hogy semmi befolyásuk sincs sorsuk alakítására. Kérem a skála segítségével mondja meg, hogy Ön szerint mekkora befolyása van arra, hogy miként alakul az élete?",v38,,"nagyon, semmi, nagy",Final answer: @@nagy@@,success
Q10,"Mindent egybevetve, összességében mennyire elégedett jelenlegi életével? Kérem, használja ezt a kártyát a válaszadásban!",v39,,"elégedetlen, elégedett",Final answer: @@elégedett@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v40,A Jó fizetés,"nem említette, NT, NV",Final answer: @@NV@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v41,B Jó időbeosztás,"nem említette, NT, NV",Final answer: @@NV@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v42,C Kezdeményezési lehetőségek,"nem említette, NT, NV",Final answer: @@NV@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v43,D Hosszú szabadság,"nem említette, NT, NV",Final answer: @@NV@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v44,"E Olyan munka, amelyben az ember érzi, hogy megvalósíthat valamit","nem említette, NT, NV",Final answer: @@NV@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v45,F Felelősségteljes munka,"nem említette, NT, NV",Final answer: @@NV@@,success
Q11,"Most felsorolok néhány szempontot, amit az emberek a munkahelyükkel kapcsolatban fontosnak tartanak. Kérem, nézze végig őket és mondja meg, hogy Ön személy szerint miket tart fontosnak a munkahellyel kapcsolatban?",v45a,G Egyik sem,"nem említette, NT, NV",Final answer: @@G@@,success
Q12,"Ön egyetért, vagy nem ért egyet a következő kijelentésekkel?",v46,"Ahhoz, hogy adottságait teljesen kibontakoztassa, kell hogy legyen valamilyen munkája","Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q12,"Ön egyetért, vagy nem ért egyet a következő kijelentésekkel?",v47,"Megalázó dolog pénzt kapni, ha az ember nem dolgozott meg érte","Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q12,"Ön egyetért, vagy nem ért egyet a következő kijelentésekkel?",v48,"Akik nem dolgoznak, ellustulnak","Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q12,"Ön egyetért, vagy nem ért egyet a következő kijelentésekkel?",v49,A munka a társadalommal szembeni kötelesség,"Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q12,"Ön egyetért, vagy nem ért egyet a következő kijelentésekkel?",v50,"Az első helyen mindig a munka áll, még akkor is, ha emiatt kevesebb szabad idő marad","Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q13,Tartozik-e Ön valamilyen vallási felekezethez?,,,"1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@2@@,success
Q13a,Melyikhez?,,,"Római Katolikus, Görög katolikus, örmény katolikus, Református, kálvinista, Evangélikus, lutheránus, Baptista, Ortodox, görög keleti, pravoszláv, Izraelita, zsidó, Hit Gyülekezete, Jehova tanúi, Krisna-tudatú hívők, Egyéb",Final answer: @@Református@@,success
Q14,Tartozott-e valaha valamilyen vallási felekezethez?,,,"1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@2@@,success
Q15,"Amikor 12 éves volt, esküvőktől, temetésektől és keresztelőktől eltekintve, milyen gyakran szokott részt venni vallási szertartáson?",,,"hetente többször, hetente, havonta, csak bizonyos ünnepekkor, évente, ritkábban, soha, gyakorlatilag soha, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@havonta@@,success
Q16,"Amikor 12 éves volt, esküvőktől, temetésektől és keresztelőktől eltekintve, milyen gyakran szokott részt venni vallási szertartáson?",,,"hetente többször, hetente, havonta, csak bizonyos ünnepekkor, évente, ritkábban, soha, gyakorlatilag soha, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@havonta@@,success
Q17,"Függetlenül attól, hogy jár-e templomba vagy sem, mit mondana magáról, Ön …",,,"vallásos ember, nem vallásos ember, meggyőződéses ateista, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@nem vallásos ember@@,success
Q18,Az alábbiak közül miben hisz Ön és miben nem hisz?,v57,Isten,"igen, nem, NT, NV",Final answer: @@igen@@,success
Q18,Az alábbiak közül miben hisz Ön és miben nem hisz?,v58,A halál utáni élet,"igen, nem, NT, NV",Final answer: @@igen@@,success
Q18,Az alábbiak közül miben hisz Ön és miben nem hisz?,v59,Pokol,"igen, nem, NT, NV",Final answer: @@igen@@,success
Q18,Az alábbiak közül miben hisz Ön és miben nem hisz?,v60,Mennyország,"igen, nem, NT, NV",Final answer: @@igen@@,success
Q19,"Hisz-e Ön a reinkarnációban, azaz abban, hogy voltak előző életeink, és itt a Földön újra meg fogunk születni?",,,"1 - igen, 2 - nem, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@8@@,success
Q20,Ezen a kártyán különböző állításokat lát. Melyik áll a legközelebb az Ön hitéhez?,,,"Létezik egy Isten, mint személy, Van valamilyen szellemi lény vagy életerő, Nem valójában nem is tudom, hogy mit gondoljak, Nem hiszem, hogy létezne valamilyen Isten, szellemi lény vagy életerő, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@Van valamilyen szellemi lény vagy életerő@@,success
Q21,"És mennyire fontos Isten az Ön életében? Kérem, határozza meg ennek a kártyalapnak a segítségével - a 10-es azt jelenti, hogy nagyon fontos, az 1-es pedig hogy egyáltalán nem fontos.",,,"egyáltalán nem fontos, nagyon fontos",Final answer: @@7@@,success
Q22,Milyen gyakran imádkozik istentiszteleten kívül? Nagyjából …,,,"minden nap, hetente többször, hetente, legalább havonta, évente többször, ritkábban, soha, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@hetente@@,success
Q23,"Ezen a listán olyan dolgokat sorolunk fel, amelyekről egyesek azt tartják, hogy szükségesek a sikeres házassághoz vagy élettársi kapcsolathoz. Kérem, mondja meg mindegyikről, hogy az Ön szerint nagyon fontos, eléggé fontos, vagy nem nagyon fontos a sikeres házassághoz.",v65,A Hűség,"Nagyon fontos, elég fontos, nem fontos",Final answer: @@Nagyon fontos@@,success
Q23,"Ezen a listán olyan dolgokat sorolunk fel, amelyekről egyesek azt tartják, hogy szükségesek a sikeres házassághoz vagy élettársi kapcsolathoz. Kérem, mondja meg mindegyikről, hogy az Ön szerint nagyon fontos, eléggé fontos, vagy nem nagyon fontos a sikeres házassághoz.",v66,B Megfelelő jövedelem,"Nagyon fontos, elég fontos, nem fontos",Final answer: @@Nagyon fontos@@,success
Q23,"Ezen a listán olyan dolgokat sorolunk fel, amelyekről egyesek azt tartják, hogy szükségesek a sikeres házassághoz vagy élettársi kapcsolathoz. Kérem, mondja meg mindegyikről, hogy az Ön szerint nagyon fontos, eléggé fontos, vagy nem nagyon fontos a sikeres házassághoz.",v67,C Megfelelő lakhatási körülmények,"Nagyon fontos, elég fontos, nem fontos",Final answer: @@Nagyon fontos@@,success
Q23,"Ezen a listán olyan dolgokat sorolunk fel, amelyekről egyesek azt tartják, hogy szükségesek a sikeres házassághoz vagy élettársi kapcsolathoz. Kérem, mondja meg mindegyikről, hogy az Ön szerint nagyon fontos, eléggé fontos, vagy nem nagyon fontos a sikeres házassághoz.",v68,D A háztartási teendők megosztása,"Nagyon fontos, elég fontos, nem fontos",Final answer: @@Nagyon fontos@@,success
Q23,"Ezen a listán olyan dolgokat sorolunk fel, amelyekről egyesek azt tartják, hogy szükségesek a sikeres házassághoz vagy élettársi kapcsolathoz. Kérem, mondja meg mindegyikről, hogy az Ön szerint nagyon fontos, eléggé fontos, vagy nem nagyon fontos a sikeres házassághoz.",v69,E Gyerekek,"Nagyon fontos, elég fontos, nem fontos",Final answer: @@Eléggé fontos@@,success
Q23,"Ezen a listán olyan dolgokat sorolunk fel, amelyekről egyesek azt tartják, hogy szükségesek a sikeres házassághoz vagy élettársi kapcsolathoz. Kérem, mondja meg mindegyikről, hogy az Ön szerint nagyon fontos, eléggé fontos, vagy nem nagyon fontos a sikeres házassághoz.",v70,F Mindenkinek legyen valamennyi ideje a saját barátaira és a személyes hobbijaira/tevékenységeire,"Nagyon fontos, elég fontos, nem fontos",Final answer: @@Nagyon fontos@@,success
Q24,"Egyetért Ön, vagy nem ért egyet azzal az állítással, hogy: A házasság egy idejétmúlt intézmény?",,,"1 - egyetért, 2 - nem ért egyet, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@2@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v72,"Ha egy anya fizetett munkát vállal, azt megszenvedik a gyermekek","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v73,"Lehet munkát vállalni, de amit egy nő igazán akar, az az otthon és a gyermekek","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Egyáltalán nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v74,"Mindent egybevetve, a család élete megsínyli, ha a nő teljes munkaidőben dolgozik.","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v75,"A férfi dolga pénz keresni, a nő dolga a háztartásról és a családról gondoskodni","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Egyáltalán nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v76,"Mindent egybe vetve a férfiak jobb politikai vezetők, mint a nők","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Egyáltalán nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v77,"Az egyetemi végzettség fontosabb a fiúknak, mint a lányoknak","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v78,"Mindent egybe vetve a férfiak jobb gazdasági vezetők, mint a nők","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Nem ért egyet@@,success
Q25,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal. Teljesen egyetért, egyetért, nem ért egyet, vagy egyáltalán nem ért egyet?",v79,"Egyik legfontosabb célom az életben, hogy szüleim büszkék legyenek rám","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Egyetért@@,success
Q26,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal.",v80,"Ha kevés a munkahely, a munkáltatóknak előnyben kell részesíteni a magyarokat a bevándorlókkal szemben","Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q26,"Kérem jelezze, hogy mennyire ért egyet vagy mennyire nem ért egyet a következő állításokkal.",v81,"Ha kevés a munkahely, a férfiaknak több joguk van a munkához, mint a nőknek","Nem ért egyet, de nincs ellenvéleménye sem, Nem ért egyet, Egyáltalán nem ért egyet","Final answer: @@Nem ért egyet, de nincs ellenvéleménye sem@@",success
Q27,"Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?",v82,"A homoszexuális párok éppolyan jó szülők, mint más párok","Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Teljesen egyetért@@,success
Q27,"Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?",v83,A gyermekvállalás a társadalommal szembeni kötelesség,"Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Nem ért egyet@@,success
Q27,"Mit gondol, a következő kijelentésekről? Egyetért velük, vagy nem ért egyet velük?",v84,A felnőtt gyermekeknek kötelességük hosszútávon gondoskodni a szüleikről,"Teljesen egyetért, Egyetért, Nem ért egyet, Egyáltalán nem ért egyet",Final answer: @@Egyetért@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v85,A Jó modor,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v86,B Önállóság,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v87,C Szorgalom,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v88,D Felelősségérzet,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v89,"E Képzelőerő, fantázia","említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v90,"F Mások tisztelete, tolerancia mások iránt","említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v91,G Takarékosság,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v92,"H Elszántság, állhatatosság.","említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v93,I Vallásos hit,"említette, nem említette, NT, NV",Final answer: @@nem említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v94,J Önzetlenség,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q28,"Most felsorolok néhány tulajdonságot, amelyekre a szülők a gyermekeiket otthon nevelhetik. Ezek közül melyeket tartja különösen fontosnak?",v95,K Engedelmesség,"említette, nem említette, NT, NV",Final answer: @@említette@@,success
Q29,Mennyire érdekli Önt a politika?,,,"1 - nagyon érdekli, 2 - némileg érdekli, 3 - nem nagyon érdekli, 4 - egyáltalán nem érdekli, 8 - Nem tudja, 9 - Nincs válasz",Final answer: @@2@@,success
Q30,"Most arra kérem, nézze meg ezt a kártyát. Felolvasok néhány politikai akciót, amiben az emberek részt vehetnek. Kérem, mondja meg mindegyikről , hogy vett-e már részt ilyenben, alkalomadtán részt venne-e benne, vagy soha, semmilyen körülmények közt nem venne részt ilyen akcióban?",v98,"A Egy követelés, petíció aláírása","már részt vett, alkalomadtán részt venne, soha nem venne részt",Final answer: @@már részt vett@@,success
