Question Number,Question Text,Variable_Name,Response_Scale,Response_Options,Card_Number
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v13","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v14","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v15","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v16","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v17","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v18","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v19","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q4","Por favor lea atentamente la siguiente lista de organizaciones de voluntariado y diga a cuál de ellas pertenece, en caso de que pertenezca a alguna:","v20","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q5","¿Ha participado Ud. en labores de voluntariado en los últimos 6 meses?","v21","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v22","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v23","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v24","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v25","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v26","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v27","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v28","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v29","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q6","En la siguiente lista aparecen varios grupos de personas, ¿Podría identificar a alguno al que no le gustaría tener como vecino?","v30","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q7","¿Diría usted que, en general, se puede confiar en la mayoría de la gente o bien que nunca es lo bastante prudente cuando trata con desconocidos?","v31","1 (Se puede confiar en la mayoría de la gente) - 9 (Not Answer, NA)","1 (Se puede confiar en la mayoría de la gente), 2 (Nunca es lo bastante prudente), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q8","Me gustaría que dijera confía en personas de diferentes grupos. ¿Podría decirme para cada grupo si Vd. confía en las personas de este grupo completamente, algo, no mucho o nada en absoluto?","v32","1 (Confío completamente) - 9 (Not Answer, NA)","1 (Confío completamente), 2 (Confío algo), 3 (No confío mucho), 4 (No confío nada), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q8","Me gustaría que dijera confía en personas de diferentes grupos. ¿Podría decirme para cada grupo si Vd. confía en las personas de este grupo completamente, algo, no mucho o nada en absoluto?","v33","1 (Confío completamente) - 9 (Not Answer, NA)","1 (Confío completamente), 2 (Confío algo), 3 (No confío mucho), 4 (No confío nada), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q8","Me gustaría que dijera confía en personas de diferentes grupos. ¿Podría decirme para cada grupo si Vd. confía en las personas de este grupo completamente, algo, no mucho o nada en absoluto?","v34","1 (Confío completamente) - 9 (Not Answer, NA)","1 (Confío completamente), 2 (Confío algo), 3 (No confío mucho), 4 (No confío nada), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q8","Me gustaría que dijera confía en personas de diferentes grupos. ¿Podría decirme para cada grupo si Vd. confía en las personas de este grupo completamente, algo, no mucho o nada en absoluto?","v35","1 (Confío completamente) - 9 (Not Answer, NA)","1 (Confío completamente), 2 (Confío algo), 3 (No confío mucho), 4 (No confío nada), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q8","Me gustaría que dijera confía en personas de diferentes grupos. ¿Podría decirme para cada grupo si Vd. confía en las personas de este grupo completamente, algo, no mucho o nada en absoluto?","v36","1 (Confío completamente) - 9 (Not Answer, NA)","1 (Confío completamente), 2 (Confío algo), 3 (No confío mucho), 4 (No confío nada), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q8","Me gustaría que dijera confía en personas de diferentes grupos. ¿Podría decirme para cada grupo si Vd. confía en las personas de este grupo completamente, algo, no mucho o nada en absoluto?","v37","1 (Confío completamente) - 9 (Not Answer, NA)","1 (Confío completamente), 2 (Confío algo), 3 (No confío mucho), 4 (No confío nada), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q9","Algunas personas piensan que tienen completa libertad de elección y control sobre la manera en que se desarrolla su vida, otras piensan que lo que hacen está determinado por factores que no controlan. ¿Qué posición tiene Vd.?","v38","1 (ninguna) - 10 (muchísima)","1 (ninguna), 2, 3, 4, 5, 6, 7, 8, 9, 10 (muchísima)"
"Q10","De una manera general, ¿hasta qué punto está Vd. satisfecho con su vida últimamente? Utilice, por favor, esta tarjeta para ayudarle a contestar.","v39","1 (insatisfecho) - 10 (satisfecho)","1 (insatisfecho), 2, 3, 4, 5, 6, 7, 8, 9, 10 (satisfecho), 88 (Don't Know, DK), 99 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v40","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v41","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v42","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v43","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v44","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v45","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q11","Aquí hay algunos aspectos de un puesto de trabajo que la gente dice que son importantes en un trabajo. Véalos, por favor, y dígame cuáles piensa Vd. personalmente que son importantes en un trabajo.","v45a","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q12","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","v46","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q12","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","v47","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q12","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","v48","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q12","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","v49","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q12","¿En qué medida está Vd. de acuerdo o en desacuerdo con cada una de las siguientes frases?","v50","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q13","¿Pertenecé Ud. a alguna religión?","v51","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q13a","Si sí, ¿a cuál?","v52","1 (cristiana) - 99 (otra)","1 (cristiana), 2 (católica romana), 3 (ortodoxa griega o rusa), 4 (protestante), 5 (anglicana), 6 (bautista), 7 (metodista), 8 (presbiteriana), 9 (congregacional), 10 (libre presbiteriana), 11 (hindú), 12 (budista), 13 (judía), 14 (musulmana), 30 (Otra), 88 (Don't Know, DK), 99 (Not Answer, NA)"
"Q14","INSTRUCCIONES PARA EL ENTREVISTADOR: - SI EL ENCUESTADO NO ES MIEMBRO DE NINGÚN GRUPO RELIGIOSO (Q13=1) EN LA ACTUALIDAD, PREGUNTE: ¿Ha pertenecido alguna vez a una religión?","v53","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q15","Dejando aparte bodas, funerales, bautismos, etc. ¿Con qué frecuencia va Ud. a la Iglesia últimamente?","v54","1 (más de una vez a la semana) - 9 (Not Answer, NA)","1 (más de una vez a la semana), 2 (una vez a la semana), 3 (una vez al mes), 4 (únicamente en festividades específicas), 5 (una vez al año), 6 (con menos frecuencia), 7 (nunca, prácticamente nunca), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q16","Dejando aparte bodas, funerales, bautismos, etc. ¿Con qué frecuencia iba Ud. a la Iglesia cuando tenía 12 años de edad?","v55","1 (más de una vez a la semana) - 9 (Not Answer, NA)","1 (más de una vez a la semana), 2 (una vez a la semana), 3 (una vez al mes), 4 (únicamente en festividades específicas), 5 (una vez al año), 6 (con menos frecuencia), 7 (nunca, prácticamente nunca), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q17","Independientemente del hecho de que vaya o no a la iglesia o a la iglesia, ¿diría Vd. que es?","v56","1 (Una persona religiosa) - 9 (Not Answer, NA)","1 (Una persona religiosa), 2 (Una persona no religiosa), 3 (Un ateo convencido), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q18","¿En cuáles de las siguientes cosas cree Vd., si cree en alguna?","v57","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q18","¿En cuáles de las siguientes cosas cree Vd., si cree en alguna?","v58","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q18","¿En cuáles de las siguientes cosas cree Vd., si cree en alguna?","v59","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q18","¿En cuáles de las siguientes cosas cree Vd., si cree en alguna?","v60","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q19","¿Cree en la reencarnación, es decir, que hemos tenido vidas pasadas y que volveremos a nacer otra vez en este mundo?","v61","1 (si) - 9 (Not Answer, NA)","1 (si), 2 (no), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q20","¿Cuál de las siguientes frases se ajusta más a sus creencias?","v62","1 (Hay un Dios personal) - 9 (Not Answer, NA)","1 (Hay un Dios personal), 2 (Hay alguna clase de espíritu o fuerza vital), 3 (No sé realmente qué pensar), 4 (Realmente no pienso que exista ningún tipo de espíritu, Dios o fuerza vital), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q21","¿Y en qué medida es importante Dios en su vida? Utilice esta tarjeta, por favor, para indicar '10' significa muy importante y '1' nada importante.","v63","1 (Nada importante) - 10 (Muy importante)","1 (Nada importante), 2, 3, 4, 5, 6, 7, 8, 9, 10 (Muy importante), 88 (Don't Know, DK), 99 (Not Answer, NA)"
"Q22","Aparte de cuando asiste a los servicios religiosos, ¿con qué frecuencia reza? ¿Diría usted que...","v64","1 (A diario) - 9 (Not Answer, NA)","1 (A diario), 2 (más de una vez a la semana), 3 (una vez a la semana), 4 (al menos una vez al mes), 5 (varias veces al año), 6 (con menos frecuencia), 7 (nunca), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q23","En la siguiente lista se incluye una serie de cuestiones que algunas personas piensan que ayudan a que un matrimonio o una pareja sea duradera. Dígame, por favor, para cada una de ellas, si cree que es muy importante, bastante importante o no muy importante.","v65","1 (Muy importante) - 9 (Not Answer, NA)","1 (Muy importante), 2 (Bastante importante), 3 (No muy importante), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q23","En la siguiente lista se incluye una serie de cuestiones que algunas personas piensan que ayudan a que un matrimonio o una pareja sea duradera. Dígame, por favor, para cada una de ellas, si cree que es muy importante, bastante importante o no muy importante.","v66","1 (Muy importante) - 9 (Not Answer, NA)","1 (Muy importante), 2 (Bastante importante), 3 (No muy importante), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q23","En la siguiente lista se incluye una serie de cuestiones que algunas personas piensan que ayudan a que un matrimonio o una pareja sea duradera. Dígame, por favor, para cada una de ellas, si cree que es muy importante, bastante importante o no muy importante.","v67","1 (Muy importante) - 9 (Not Answer, NA)","1 (Muy importante), 2 (Bastante importante), 3 (No muy importante), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q23","En la siguiente lista se incluye una serie de cuestiones que algunas personas piensan que ayudan a que un matrimonio o una pareja sea duradera. Dígame, por favor, para cada una de ellas, si cree que es muy importante, bastante importante o no muy importante.","v68","1 (Muy importante) - 9 (Not Answer, NA)","1 (Muy importante), 2 (Bastante importante), 3 (No muy importante), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q23","En la siguiente lista se incluye una serie de cuestiones que algunas personas piensan que ayudan a que un matrimonio o una pareja sea duradera. Dígame, por favor, para cada una de ellas, si cree que es muy importante, bastante importante o no muy importante.","v69","1 (Muy importante) - 9 (Not Answer, NA)","1 (Muy importante), 2 (Bastante importante), 3 (No muy importante), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q23","En la siguiente lista se incluye una serie de cuestiones que algunas personas piensan que ayudan a que un matrimonio o una pareja sea duradera. Dígame, por favor, para cada una de ellas, si cree que es muy importante, bastante importante o no muy importante.","v70","1 (Muy importante) - 9 (Not Answer, NA)","1 (Muy importante), 2 (Bastante importante), 3 (No muy importante), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q24","¿Está usted de acuerdo o en desacuerdo con esta frase? El matrimonio es una institución pasada de moda.","v71","1 (De acuerdo) - 9 (Not Answer, NA)","1 (De acuerdo), 2 (desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v72","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v73","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v74","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v75","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v76","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v77","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v78","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q25","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v79","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q26","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v80","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q26","Para cada una de las afirmaciones que voy a leerle, dígame por favor su grado de acuerdo.","v81","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q27","¿Qué es lo que piensa sobre las afirmaciones siguientes? ¿Está Vd. de acuerdo o en desacuerdo con ellas?","v82","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q27","¿Qué es lo que piensa sobre las afirmaciones siguientes? ¿Está Vd. de acuerdo o en desacuerdo con ellas?","v83","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q27","¿Qué es lo que piensa sobre las afirmaciones siguientes? ¿Está Vd. de acuerdo o en desacuerdo con ellas?","v84","1 (muy de acuerdo) - 9 (Not Answer, NA)","1 (muy de acuerdo), 2 (de acuerdo), 3 (ni de acuerdo ni en desacuerdo), 4 (en desacuerdo), 5 (muy en desacuerdo), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q28","Algunas personas dicen que los siguientes aspectos son importantes para ser realmente español. Otras dicen que no son importantes. ¿Hasta qué punto considera Ud. importante cada uno de ellos?","v85","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q28","Algunas personas dicen que los siguientes aspectos son importantes para ser realmente español. Otras dicen que no son importantes. ¿Hasta qué punto considera Ud. importante cada uno de ellos?","v86","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q28","Algunas personas dicen que los siguientes aspectos son importantes para ser realmente español. Otras dicen que no son importantes. ¿Hasta qué punto considera Ud. importante cada uno de ellos?","v87","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q28","Algunas personas dicen que los siguientes aspectos son importantes para ser realmente español. Otras dicen que no son importantes. ¿Hasta qué punto considera Ud. importante cada uno de ellos?","v88","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
"Q28","Algunas personas dicen que los siguientes aspectos son importantes para ser realmente español. Otras dicen que no son importantes. ¿Hasta qué punto considera Ud. importante cada uno de ellos?","v89","1 (mencionado) - 9 (Not Answer, NA)","1 (mencionado), 2 (no mencionado), 8 (Don't Know, DK), 9 (Not Answer, NA)"
